,loss,root_mean_squared_error,mean_absolute_error,val_loss,val_root_mean_squared_error,val_mean_absolute_error
0,0.008811012841761112,0.0938669890165329,0.06539172679185867,0.004852249752730131,0.06965809315443039,0.05524081736803055
1,0.0020729301031678915,0.04552944377064705,0.03378470614552498,0.0014898475492373109,0.03859854117035866,0.030938660725951195
2,0.0010746715124696493,0.032782182097435,0.0247186329215765,0.0008329648990184069,0.02886113151907921,0.022451413795351982
3,0.0007159614469856024,0.026757456362247467,0.020634975284337997,0.0006410818896256387,0.025319594889879227,0.020229889079928398
4,0.0004887236864306033,0.022107094526290894,0.016836684197187424,0.0005819012876600027,0.024122629314661026,0.019645294174551964
5,0.0004698634729720652,0.021676333621144295,0.016804344952106476,0.0005426876596175134,0.023295657709240913,0.018592437729239464
6,0.00034475146094337106,0.018567483872175217,0.014211281202733517,0.000299501174595207,0.017306102439761162,0.013752837665379047
7,0.0002802344097290188,0.01674020290374756,0.012816793285310268,0.00037813038215972483,0.019445573911070824,0.015277496539056301
8,0.0002796905464492738,0.01672395132482052,0.012919457629323006,0.0003229822323191911,0.0179717056453228,0.013739874586462975
9,0.00022613575856667012,0.015037810429930687,0.011544262990355492,0.0003387281612958759,0.01840456947684288,0.014666955918073654
10,0.0002485694130882621,0.01576608419418335,0.01232682541012764,0.00032778436434455216,0.01810481585562229,0.014534213580191135
11,0.00020731582480948418,0.014398465864360332,0.011128487065434456,0.000384878134354949,0.019618311896920204,0.01556803472340107
12,0.0002209897938882932,0.014865725301206112,0.011521359905600548,0.0003716937208082527,0.01927935890853405,0.01558793243020773
13,0.00021054275566712022,0.01451009139418602,0.01124631054699421,0.0002674359711818397,0.016353469341993332,0.013121359050273895
14,0.00017306413792539388,0.013155383989214897,0.01014537364244461,0.00031256439979188144,0.01767949014902115,0.013953108340501785
15,0.00020846293773502111,0.014438245445489883,0.011183752678334713,0.00019183591939508915,0.013850484043359756,0.010864077135920525
16,0.00015299902588594705,0.012369276955723763,0.009515325538814068,0.0002299302286701277,0.015163450501859188,0.01163297425955534
17,0.00015019593411125243,0.012255445122718811,0.00939549133181572,0.00015549245290458202,0.012469661422073841,0.009879449382424355
18,0.00015445280587300658,0.012427904643118382,0.00960605125874281,0.0001862429635366425,0.01364708598703146,0.010766281746327877
19,0.00013937595940660685,0.011805759742856026,0.008986464701592922,0.00023662477906327695,0.015382613055408001,0.01238338090479374
20,0.00014506910520140082,0.01204446330666542,0.009252795949578285,0.00016399605374317616,0.012806094251573086,0.010204690508544445
21,0.00011999184062005952,0.010954078286886215,0.008445308543741703,0.00016278533439617604,0.012758735567331314,0.010018802247941494
22,0.00012321153189986944,0.01110006868839264,0.008542584255337715,0.00017252635734621435,0.013134928420186043,0.010457534343004227
23,0.00012991677795071155,0.011398104019463062,0.008755400776863098,0.00015287683345377445,0.012364337220788002,0.009843935258686543
24,0.00011638936848612502,0.010788390412926674,0.008337320759892464,0.00019599102961365134,0.013999679125845432,0.011354674585163593
25,0.00010932182340184227,0.010455708019435406,0.00801325123757124,0.00016569871513638645,0.012872401624917984,0.01048897486180067
26,0.00011171648657182232,0.010569601319730282,0.008155638352036476,0.00011971563071710989,0.010941463522613049,0.008685041218996048
27,0.00010255297820549458,0.010126844048500061,0.007851886563003063,0.0002321627689525485,0.015236888080835342,0.011980552226305008
28,0.00011045092105632648,0.010509563609957695,0.00817424152046442,0.0001383121416438371,0.011760618537664413,0.00953113567084074
29,0.00010684940207283944,0.01033679861575365,0.007960389368236065,0.00016520879580639303,0.012853357009589672,0.010051446035504341
30,0.00010109029244631529,0.010054366663098335,0.007793499156832695,0.00011746860400307924,0.010838293470442295,0.008625984191894531
31,9.759479144122452e-05,0.009879007004201412,0.007621423806995153,0.00015185678785201162,0.012323019094765186,0.010055850259959698
32,0.00010682261199690402,0.010335502214729786,0.007965690456330776,0.00026766129303723574,0.016360357403755188,0.013036641292273998
33,0.00012105709902243689,0.011002594605088234,0.008352857083082199,0.0001009946790873073,0.010049610398709774,0.007934548892080784
34,8.6750223999843e-05,0.009313980117440224,0.007209974806755781,0.0002633890544530004,0.016229264438152313,0.013035283423960209
35,7.749160431558266e-05,0.008802931755781174,0.0067417314276099205,0.00016784542822279036,0.012955517508089542,0.010528570972383022
36,6.900972221046686e-05,0.008307209238409996,0.006386273540556431,0.00010555019980529323,0.010273762978613377,0.008000421337783337
37,9.283661347581074e-05,0.009635175578296185,0.007441465277224779,0.00011705944780260324,0.01081940159201622,0.00854369904845953
38,9.212262375513092e-05,0.009598053060472012,0.007393317297101021,0.00011537696263985708,0.010741367004811764,0.008576187305152416
39,7.540541992057115e-05,0.008683629333972931,0.006675866898149252,7.836875738576055e-05,0.008852613158524036,0.00683195423334837
