,loss,root_mean_squared_error,mean_absolute_error,val_loss,val_root_mean_squared_error,val_mean_absolute_error
0,0.8092009425163269,0.8995559811592102,0.5349074006080627,0.37511351704597473,0.6124650835990906,0.4650038182735443
1,0.10877496749162674,0.3298105001449585,0.22506794333457947,0.07276477664709091,0.2697494626045227,0.20900601148605347
2,0.038363873958587646,0.19586697220802307,0.14212138950824738,0.036578234285116196,0.1912543773651123,0.15091149508953094
3,0.026822630316019058,0.16377615928649902,0.12075497210025787,0.035470154136419296,0.18833521008491516,0.14980581402778625
4,0.020846735686063766,0.1443839818239212,0.10578496754169464,0.020350204780697823,0.14265413582324982,0.11264742910861969
5,0.015673357993364334,0.1251932829618454,0.09143491089344025,0.030059998854994774,0.17337819933891296,0.13423512876033783
6,0.015390492044389248,0.12405841797590256,0.0905269905924797,0.026452738791704178,0.1626429706811905,0.1254868060350418
7,0.013256235979497433,0.11513572931289673,0.08388166129589081,0.016065238043665886,0.126748725771904,0.09790924191474915
8,0.010924926958978176,0.10452237725257874,0.07561887055635452,0.014925938099622726,0.12217175215482712,0.09365987032651901
9,0.009395008906722069,0.09692785143852234,0.06974148005247116,0.01519637182354927,0.123273566365242,0.09707215428352356
10,0.008617774583399296,0.09283196926116943,0.06654832512140274,0.043335478752851486,0.2081717550754547,0.14497295022010803
11,0.01154113095253706,0.10742965340614319,0.07205980271100998,0.016163188964128494,0.1271345317363739,0.09819096326828003
12,0.007305005565285683,0.0854693204164505,0.06144428625702858,0.013309570960700512,0.1153671145439148,0.09129251539707184
13,0.006814899388700724,0.08255240321159363,0.058693237602710724,0.011844456195831299,0.10883224010467529,0.08438235521316528
14,0.006981872953474522,0.0835575982928276,0.05942543223500252,0.01101728342473507,0.10496324300765991,0.07892662286758423
15,0.005664508324116468,0.07526292651891708,0.05314948409795761,0.009449660778045654,0.09720936417579651,0.07402388006448746
16,0.005765353329479694,0.0759299248456955,0.05313573032617569,0.012471877969801426,0.11167755722999573,0.08167672157287598
17,0.005919291637837887,0.07693693041801453,0.05370921269059181,0.007247894536703825,0.08513456583023071,0.0641060546040535
18,0.004949144087731838,0.07035015523433685,0.04902262985706329,0.008818364702165127,0.09390614926815033,0.07076264172792435
19,0.005342716351151466,0.07309388369321823,0.051163338124752045,0.015038076788187027,0.12262983620166779,0.0920352041721344
20,0.006548544391989708,0.08092307299375534,0.056053224951028824,0.01592692732810974,0.12620192766189575,0.09155029058456421
21,0.005232099909335375,0.07233325392007828,0.04979541897773743,0.010902471840381622,0.10441490262746811,0.08122416585683823
22,0.004795158747583628,0.06924708187580109,0.04811558872461319,0.009022658690810204,0.09498767554759979,0.07244724780321121
23,0.004763775505125523,0.0690201073884964,0.04768654704093933,0.017235642299056053,0.13128457963466644,0.09548639506101608
24,0.004788068123161793,0.06919586658477783,0.04743850231170654,0.005491018295288086,0.07410140335559845,0.056661609560251236
25,0.004475949797779322,0.0669025406241417,0.046678945422172546,0.0064187562093138695,0.0801171362400055,0.05944059044122696
26,0.003826578613370657,0.06185934320092201,0.04260535165667534,0.00748815480619669,0.08653412759304047,0.06552863866090775
27,0.004138691816478968,0.06433266401290894,0.0443287156522274,0.012380269356071949,0.11126665771007538,0.07781419903039932
28,0.004070778377354145,0.06380265206098557,0.043539583683013916,0.13973675668239594,0.37381380796432495,0.222050279378891
29,0.03182227164506912,0.17838796973228455,0.10695802420377731,0.01547959167510271,0.1244170069694519,0.0932607501745224
30,0.007674575783312321,0.08760465681552887,0.06043484807014465,0.011519968509674072,0.10733111202716827,0.07830134779214859
31,0.004978108685463667,0.07055570930242538,0.04890939220786095,0.014197836630046368,0.1191546693444252,0.08502592891454697
32,0.005859881639480591,0.07654985785484314,0.05115654319524765,0.009606226347386837,0.09801135957241058,0.07456805557012558
33,0.0038706259801983833,0.062214355915784836,0.04277963191270828,0.008091402240097523,0.08995222300291061,0.06526454538106918
34,0.0035193555522710085,0.05932415649294853,0.0409286729991436,0.005427299998700619,0.07367020845413208,0.05537738278508186
35,0.003646162338554859,0.06038346141576767,0.04117238521575928,0.0053603770211339,0.07321459800004959,0.05461432412266731
36,0.003173818811774254,0.0563366562128067,0.038454215973615646,0.005167289637029171,0.07188386470079422,0.0545898899435997
37,0.0034041202161461115,0.05834483727812767,0.04026181995868683,0.00902901403605938,0.09502112865447998,0.0721912756562233
38,0.003629116341471672,0.060242146253585815,0.04142923653125763,0.005300519056618214,0.07280466705560684,0.054395150393247604
39,0.0029348735697567463,0.05417447164654732,0.03704186528921127,0.012014790438115597,0.10961199551820755,0.07909807562828064
40,0.0037455386482179165,0.06120080500841141,0.0420919805765152,0.010914798825979233,0.10447391122579575,0.07453162223100662
41,0.0030925811734050512,0.055610980838537216,0.03744185343384743,0.005901332013309002,0.07682012766599655,0.05576154962182045
42,0.0030378650408238173,0.05511682853102684,0.03716062381863594,0.005528665613383055,0.07435499876737595,0.05581260845065117
43,0.0029400144703686237,0.054221898317337036,0.036158882081508636,0.007722103502601385,0.08787550032138824,0.06662821024656296
44,0.0033044815063476562,0.057484619319438934,0.03896431252360344,0.020439820364117622,0.14296789467334747,0.09548865258693695
45,0.007009224500507116,0.0837211087346077,0.05229993164539337,0.006279740482568741,0.07924481481313705,0.05609066039323807
46,0.002801360795274377,0.052927881479263306,0.03568444773554802,0.00487433560192585,0.06981644034385681,0.053254008293151855
47,0.0028390479274094105,0.0532827153801918,0.035930268466472626,0.005097745452076197,0.07139849662780762,0.05477706715464592
48,0.002854374935850501,0.0534263476729393,0.03500347584486008,0.016670767217874527,0.12911531329154968,0.08958258479833603
49,0.005761348642408848,0.07590354979038239,0.04881977662444115,0.028608767315745354,0.1691412627696991,0.1276744306087494
50,0.004334189463406801,0.06583455950021744,0.04247669130563736,0.009529396891593933,0.09761862456798553,0.07369052618741989
51,0.002863779664039612,0.05351429432630539,0.036160316318273544,0.006353138014674187,0.079706571996212,0.05979657173156738
52,0.0023799787741154432,0.048785023391246796,0.03200213611125946,0.005286255851387978,0.07270663976669312,0.054943736642599106
53,0.002544643357396126,0.050444457679986954,0.033496078103780746,0.01049072202295065,0.10242422670125961,0.07535620778799057
54,0.0029719823505729437,0.05451589077711105,0.03620833531022072,0.03164321556687355,0.17788539826869965,0.12977194786071777
55,0.004689136985689402,0.06847727298736572,0.04245002195239067,0.007839374244213104,0.08854024112224579,0.06633346527814865
56,0.002835768973454833,0.05325193703174591,0.035106875002384186,0.047410544008016586,0.21773962676525116,0.14115625619888306
57,0.007863469421863556,0.08867620676755905,0.05556892976164818,0.009480358101427555,0.09736713021993637,0.06972946971654892
58,0.0029485756531357765,0.054300788789987564,0.03638847917318344,0.004206791054457426,0.0648597776889801,0.048165928572416306
59,0.00232860934920609,0.048255667090415955,0.03221506625413895,0.0053970059379935265,0.07346431910991669,0.05422243848443031
60,0.0027661279309540987,0.05259399116039276,0.03513502702116966,0.008172178640961647,0.09040010720491409,0.06430310010910034
61,0.002668750938028097,0.05165995657444,0.033669475466012955,0.0035639279522001743,0.059698641300201416,0.045516517013311386
62,0.002093443414196372,0.04575416445732117,0.029961740598082542,0.004777050577104092,0.06911620497703552,0.05344398692250252
63,0.002191083040088415,0.04680900648236275,0.030817212536931038,0.03862448036670685,0.19653111696243286,0.126897931098938
64,0.004290401469916105,0.0655011534690857,0.040415626019239426,0.011722944676876068,0.10827254503965378,0.08134318143129349
65,0.0038123922422528267,0.0617445707321167,0.03974897786974907,0.004115744959563017,0.06415407359600067,0.04804970696568489
66,0.002510941820219159,0.050109297037124634,0.032573189586400986,0.0058968146331608295,0.0767907202243805,0.055654171854257584
67,0.0024659777991473675,0.04965861141681671,0.03288053721189499,0.0030116417910903692,0.05487842857837677,0.04132363200187683
68,0.0018456754041835666,0.042961325496435165,0.028101583942770958,0.011286646127700806,0.10623862594366074,0.08559691160917282
69,0.0033553619869053364,0.05792548507452011,0.03802195563912392,0.011547013185918331,0.10745702683925629,0.07549646496772766
70,0.005177111830562353,0.07195214927196503,0.04623441398143768,0.013956882059574127,0.11813924461603165,0.0797034353017807
71,0.0034883194603025913,0.05906199663877487,0.03729517012834549,0.004169519525021315,0.064571812748909,0.047940947115421295
72,0.002416606992483139,0.04915899783372879,0.032392144203186035,0.018393604084849358,0.1356230229139328,0.09818854928016663
73,0.004674755502492189,0.06837218254804611,0.042482420802116394,0.0034468004014343023,0.05870945751667023,0.04434555768966675
74,0.001789197907783091,0.04229890927672386,0.027211850509047508,0.00423078378662467,0.06504447013139725,0.04988354817032814
75,0.002257372485473752,0.04751181602478027,0.030739855021238327,0.005748300347477198,0.0758175477385521,0.05587583780288696
76,0.002157366368919611,0.04644745960831642,0.030193984508514404,0.008351008407771587,0.09138385206460953,0.06502227485179901
77,0.002355565084144473,0.04853416234254837,0.031670521944761276,0.0036183383781462908,0.06015262380242348,0.04544113948941231
78,0.001964506460353732,0.044322751462459564,0.028636841103434563,0.01402220968157053,0.11841541528701782,0.0912889763712883
79,0.004894020035862923,0.06995727121829987,0.04361049830913544,0.0028679075185209513,0.05355284735560417,0.03956155106425285
80,0.0019650617614388466,0.04432901740074158,0.029239103198051453,0.0032932304311543703,0.057386673986911774,0.042662058025598526
81,0.0018675465835258365,0.04321511834859848,0.02796155959367752,0.003834350500255823,0.06192213296890259,0.047102272510528564
82,0.0028813909739255905,0.05367858707904816,0.03462612256407738,0.008122817613184452,0.09012667834758759,0.0647188052535057
83,0.0019218410598114133,0.043838806450366974,0.029008960351347923,0.008601334877312183,0.09274338185787201,0.07354268431663513
84,0.00288112903945148,0.053676147013902664,0.0353633351624012,0.0063735563308000565,0.07983455061912537,0.05881773680448532
85,0.002422420075163245,0.04921808838844299,0.03229748457670212,0.006744689773768187,0.08212605863809586,0.05792645364999771
86,0.0023847687989473343,0.048834092915058136,0.03146161139011383,0.0031424262560904026,0.05605734884738922,0.04211508855223656
87,0.0019524054368957877,0.04418603330850601,0.02894650027155876,0.00369303859770298,0.06077037379145622,0.043867312371730804
88,0.0017460058443248272,0.04178523272275925,0.02682361751794815,0.00385544216260314,0.06209220737218857,0.0464649423956871
89,0.0021009084302932024,0.04583566635847092,0.029430629685521126,0.00430822791531682,0.06563708931207657,0.050743963569402695
90,0.002053038217127323,0.04531046375632286,0.02993168495595455,0.003970535472035408,0.06301218271255493,0.04780788719654083
91,0.002486075274646282,0.04986055940389633,0.03209879621863365,0.005860015284270048,0.07655073702335358,0.05641860514879227
92,0.0025634169578552246,0.050630196928977966,0.03236078470945358,0.009052256122231483,0.09514334052801132,0.07291799783706665
93,0.003197195939719677,0.056543752551078796,0.03718749061226845,0.0035797941964119673,0.05983138084411621,0.046130165457725525
94,0.002511195605620742,0.05011183023452759,0.032547805458307266,0.011304278858006,0.10632158070802689,0.07351293414831161
